Name,Location,Year,Kms_Driven,Price,Car_Age,Price_per_KM
Honda CR-V 2.4 AT,Pune,2007,115800,3.8,18,3.2815198618307426
Hyundai i20 1.4 CRDi Magna,Hyderabad,2010,94500,3.1,15,3.2804232804232805
Tata Manza Aura Quadrajet BS IV,Jaipur,2012,79000,2.59,13,3.278481012658228
Maruti Swift VXI BSIII W/ ABS,Pune,2010,90246,2.95,15,3.268842940407331
Honda Civic 2006-2010 1.8 V AT,Mumbai,2007,69000,2.25,18,3.260869565217391
Hyundai Verna Transform SX VGT CRDi,Hyderabad,2010,118077,3.85,15,3.2605841950591565
Honda City 1.5 V MT,Delhi,2009,79782,2.6,16,3.2588804492241357
Honda Jazz S,Kochi,2010,82606,2.69,15,3.256422051666949
Toyota Corolla H2,Delhi,2008,63000,2.05,17,3.2539682539682535
Hyundai i20 Magna,Jaipur,2012,100000,3.25,13,3.25
Honda Civic 2006-2010 1.8 (E) MT,Hyderabad,2007,77000,2.5,18,3.2467532467532467
Maruti Wagon R LXI,Ahmedabad,2008,60123,1.95,17,3.2433511301831244
Maruti Ritz VDi,Kolkata,2011,77400,2.5,14,3.2299741602067185
Chevrolet Aveo 1.4,Hyderabad,2008,55902,1.8,17,3.219920575292476
Maruti Ritz VDi,Jaipur,2009,73000,2.35,16,3.219178082191781
Maruti SX4 Zxi with Leather BSIII,Chennai,2010,87000,2.8,15,3.218390804597701
Honda Jazz Select Edition,Pune,2011,98000,3.15,14,3.2142857142857144
Skoda Fabia 1.4 TDI Active,Mumbai,2009,86000,2.75,16,3.197674418604651
Nissan Micra Diesel XV Primo,Pune,2011,72000,2.3,14,3.194444444444444
Maruti A-Star Lxi,Hyderabad,2010,81448,2.6,15,3.192220803457421
Toyota Innova 2.5 V Diesel 7-seater,Chennai,2006,196000,6.25,19,3.188775510204082
Hyundai i20 Asta 1.4 CRDi,Jaipur,2013,129000,4.11,12,3.1860465116279073
Maruti Swift Dzire VDi,Jaipur,2011,110000,3.5,14,3.1818181818181817
Maruti Swift 1.3 VXi,Mumbai,2007,55000,1.75,18,3.1818181818181817
Maruti Wagon R LXI Minor,Chennai,2008,55000,1.75,17,3.1818181818181817
Hyundai i10 Sportz 1.2,Pune,2010,72400,2.3,15,3.176795580110497
Ford Figo Diesel Titanium,Jaipur,2010,66123,2.1,15,3.175899460097092
Fiat Punto 1.4 Emotion,Kolkata,2010,47000,1.49,15,3.1702127659574466
Ford Figo Diesel ZXI,Kolkata,2012,110438,3.5,13,3.169199007587968
Maruti Ritz VDi,Hyderabad,2010,110471,3.5,15,3.168252301508993
Hyundai i10 Magna 1.1L,Delhi,2009,60000,1.9,16,3.1666666666666665
Toyota Innova 2.5 G (Diesel) 8 Seater,Jaipur,2013,250000,7.9,12,3.16
Honda Civic 2006-2010 1.8 V AT,Hyderabad,2008,95000,3.0,17,3.1578947368421053
Ford Figo Diesel EXI,Chennai,2011,76000,2.4,14,3.1578947368421053
Maruti A-Star Vxi,Jaipur,2009,65000,2.05,16,3.1538461538461533
Nissan Micra XV CVT,Chennai,2013,89000,2.8,12,3.146067415730337
Maruti SX4 Zxi BSIII,Mumbai,2009,63274,1.99,16,3.1450516799949426
Skoda Fabia 1.4 MPI Ambiente,Jaipur,2009,87459,2.75,16,3.144330486285002
Chevrolet Optra Magnum 2.0 LT,Pune,2008,83000,2.6,17,3.1325301204819276
Maruti Swift Dzire Vdi BSIV,Mumbai,2008,91000,2.85,17,3.131868131868132
Volkswagen Vento Petrol Highline,Kochi,2012,121377,3.8,13,3.13074140899841
Chevrolet Optra Magnum 2.0 LS BSIII,Coimbatore,2008,82160,2.57,17,3.1280428432327163
Tata Indica Vista Aura 1.3 Quadrajet,Pune,2012,91183,2.85,13,3.125582619567244
Maruti Swift VDI,Pune,2012,120000,3.75,13,3.125
Maruti Wagon R LXI,Jaipur,2011,80000,2.5,14,3.125
Maruti Ritz VDi,Jaipur,2013,99638,3.11,12,3.121299102751962
Fiat Punto EVO 1.2 Emotion,Chennai,2010,72204,2.25,15,3.116170849260429
Ford Fiesta 1.4 Duratec ZXI,Hyderabad,2006,69000,2.15,19,3.1159420289855073
Maruti Swift VXI BSIV,Mumbai,2008,69000,2.15,17,3.1159420289855073
Hyundai i10 Sportz,Pune,2014,90000,2.8,11,3.111111111111111
Skoda Laura 1.9 TDI MT Ambiente,Jaipur,2009,100000,3.11,16,3.11
Maruti Zen Estilo LXI BS IV,Mumbai,2009,47000,1.46,16,3.106382978723404
Toyota Corolla H4,Chennai,2005,83929,2.6,20,3.0978565215837195
Maruti Zen Estilo LXI BSIII,Pune,2007,42000,1.3,18,3.0952380952380953
Maruti Ritz VDi,Kolkata,2012,97000,3.0,13,3.0927835051546393
Mitsubishi Cedia Sports,Pune,2009,97000,3.0,16,3.0927835051546393
Volkswagen Polo Petrol Highline 1.2L,Pune,2010,79000,2.44,15,3.088607594936709
Chevrolet Beat Diesel LT,Chennai,2012,81000,2.5,13,3.0864197530864197
Maruti Swift Dzire VDi,Jaipur,2010,130000,4.0,15,3.076923076923077
Hyundai i10 Era 1.1,Jaipur,2011,70000,2.15,14,3.0714285714285716
Skoda Fabia 1.2 Petrol Active,Jaipur,2010,72000,2.21,15,3.0694444444444446
Nissan Terrano XV 110 PS,Pune,2014,163000,5.0,11,3.067484662576687
Tata Indica Vista Quadrajet VX,Hyderabad,2013,99500,3.05,12,3.0653266331658293
Honda City 1.5 GXI,Jaipur,2007,75055,2.3,18,3.0644194257544464
Tata New Safari Dicor EX 4X2,Kolkata,2011,90000,2.75,14,3.0555555555555554
Maruti Swift VDI,Kolkata,2012,82000,2.5,13,3.048780487804878
Maruti Alto K10 2010-2014 VXI,Pune,2012,69000,2.1,13,3.0434782608695654
Maruti Wagon R VXI BS IV,Bangalore,2010,81245,2.45,15,3.015570188934704
Maruti Swift Ldi BSIII,Bangalore,2008,100000,3.0,17,3.0
Maruti Ritz VXi,Kolkata,2011,50000,1.5,14,3.0
Toyota Innova 2.0 E,Delhi,2006,150000,4.5,19,3.0
Maruti Alto K10 LXI,Hyderabad,2011,70000,2.1,14,3.0
Nissan Micra Diesel XL,Chennai,2014,100000,3.0,11,3.0
Maruti Wagon R LXI BS IV,Mumbai,2010,70000,2.1,15,3.0
Honda Accord 2.4 AT,Mumbai,2008,95000,2.85,17,3.0
Maruti Swift Dzire Vdi BSIV,Pune,2010,105000,3.15,15,3.0
Ford Figo Diesel EXI,Chennai,2011,75000,2.25,14,3.0
Honda City 1.5 S MT,Mumbai,2009,70000,2.1,16,3.0
Nissan Micra XL Primo,Jaipur,2010,75055,2.25,15,2.9978016121510893
Chevrolet Optra Magnum 2.0 LT BS3,Mumbai,2010,78563,2.35,15,2.991229968305691
Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,147898,4.42,11,2.988546160191483
Chevrolet Beat Diesel LT,Chennai,2012,75300,2.25,13,2.9880478087649402
Nissan Sunny 2011-2014 Diesel XL,Pune,2013,125600,3.75,12,2.9856687898089174
Maruti A-Star Vxi,Pune,2010,67000,2.0,15,2.985074626865672
Maruti Swift Dzire VXi,Kolkata,2008,47000,1.4,17,2.978723404255319
Hyundai i10 Era 1.1,Kolkata,2008,55410,1.65,17,2.977801840822956
Hyundai i10 Sportz,Bangalore,2008,84000,2.5,17,2.9761904761904763
Toyota Innova 2.5 G3,Hyderabad,2007,162000,4.8,18,2.962962962962963
Maruti Swift Dzire VDi,Hyderabad,2010,130000,3.85,15,2.9615384615384617
Maruti Swift Dzire LDi,Hyderabad,2011,130002,3.85,14,2.961492900109229
Tata Indica Vista Quadrajet LS,Chennai,2012,65932,1.95,13,2.957592671237032
Hyundai EON D Lite Plus,Hyderabad,2013,84600,2.5,12,2.955082742316785
Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,78000,2.3,14,2.9487179487179485
Maruti Swift Dzire LDi,Jaipur,2008,78000,2.3,17,2.9487179487179485
Hyundai i20 Magna,Chennai,2010,95000,2.8,15,2.9473684210526314
Hyundai i10 Magna(O) with Sun Roof,Pune,2008,68000,2.0,17,2.9411764705882355
Maruti SX4 ZXI MT BSIV,Pune,2008,85000,2.5,17,2.9411764705882355
Maruti Alto K10 VXI,Hyderabad,2014,88500,2.6,11,2.937853107344633
Honda City ZX CVT,Mumbai,2007,63000,1.85,18,2.9365079365079363
Maruti SX4 Vxi BSIV,Delhi,2009,92000,2.7,16,2.9347826086956523
Mahindra Bolero SLE BSIII,Pune,2007,92000,2.7,18,2.9347826086956523
Hyundai Getz GLS,Hyderabad,2006,63181,1.85,19,2.9280954717399217
Ford Fiesta 1.4 Duratorq ZXI,Hyderabad,2007,68000,1.99,18,2.926470588235294
Hyundai Verna Transform CRDi VGT SX ABS,Hyderabad,2010,120000,3.5,15,2.9166666666666665
Tata New Safari 4X4 EX,Chennai,2007,120203,3.5,18,2.9117409715231735
Fiat Linea Classic Plus 1.3 Multijet,Jaipur,2013,86000,2.5,12,2.9069767441860463
Maruti Swift Vdi BSIII,Chennai,2008,107000,3.1,17,2.897196261682243
Maruti Alto LXi,Kolkata,2008,38000,1.1,17,2.8947368421052637
Hyundai i10 Era,Mumbai,2010,55000,1.59,15,2.890909090909091
Mahindra Scorpio 2.6 SLX CRDe,Bangalore,2005,90000,2.6,20,2.888888888888889
Ford Figo Diesel ZXI,Chennai,2010,90000,2.6,15,2.888888888888889
Toyota Etios Liva GD SP,Delhi,2014,104000,3.0,11,2.8846153846153846
Ford Figo Diesel EXI,Chennai,2010,78000,2.25,15,2.8846153846153846
Renault Duster 110PS Diesel RxZ Plus,Delhi,2012,130000,3.75,13,2.8846153846153846
Maruti SX4 Zxi BSIII,Chennai,2007,62493,1.8,18,2.8803225961307666
Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2010,84000,2.41,15,2.869047619047619
Honda City 1.5 V MT,Chennai,2009,122000,3.5,16,2.8688524590163933
Hyundai i10 Sportz 1.2,Pune,2009,68000,1.95,16,2.8676470588235294
Hyundai Santro Xing GLS,Hyderabad,2009,80227,2.3,16,2.8668652697969508
Skoda Octavia Rider 1.9 TDI MT,Pune,2008,82000,2.35,17,2.8658536585365852
Hyundai i10 Magna Optional 1.1L,Hyderabad,2008,80400,2.3,17,2.860696517412935
Hyundai i10 Era,Hyderabad,2007,70000,2.0,18,2.857142857142857
Chevrolet Spark 1.0 LS,Chennai,2010,49000,1.4,15,2.857142857142857
Maruti A-Star Vxi,Pune,2011,70000,2.0,14,2.857142857142857
Maruti A-Star Lxi,Delhi,2010,70000,2.0,15,2.857142857142857
Maruti Omni 8 Seater BSIV,Hyderabad,2012,71791,2.05,13,2.855511136493432
Hyundai Santro Xing GLS,Hyderabad,2008,80931,2.3,17,2.841927073680048
Maruti SX4 Vxi BSIII,Jaipur,2007,76000,2.15,18,2.8289473684210527
Maruti A-Star Vxi,Pune,2011,69000,1.95,14,2.8260869565217392
Maruti Wagon R LXI,Pune,2010,71000,2.0,15,2.816901408450704
Maruti 800 DX BSII,Jaipur,2009,32000,0.9,16,2.8125
Maruti Swift Dzire VDi,Hyderabad,2010,130000,3.65,15,2.8076923076923075
Maruti Wagon R VXi BSII,Pune,2012,82000,2.3,13,2.8048780487804876
Ford Fiesta Classic 1.4 Duratorq CLXI,Hyderabad,2012,107000,3.0,13,2.803738317757009
Maruti Alto 800 LXI,Jaipur,2013,86000,2.41,12,2.802325581395349
Maruti Alto LXi,Chennai,2011,75000,2.1,14,2.8
Honda Civic 2006-2010 1.8 S AT,Pune,2007,93000,2.6,18,2.795698924731183
Hyundai i10 Magna,Kolkata,2007,71600,2.0,18,2.793296089385475
Maruti Alto LXi,Hyderabad,2011,76976,2.15,14,2.7930783620868844
Tata Indica Vista TDI LX,Jaipur,2012,90000,2.5,13,2.7777777777777777
Honda City ZX GXi,Mumbai,2007,63000,1.75,18,2.7777777777777777
Hyundai Accent GLS,Bangalore,2008,72000,2.0,17,2.7777777777777777
Volkswagen Polo Diesel Highline 1.2L,Kolkata,2010,90110,2.5,15,2.7743868605038284
Maruti Swift VXI BSIII,Chennai,2008,86700,2.4,17,2.7681660899653977
Ford Ikon 1.3 Flair,Chennai,2007,40000,1.1,18,2.7500000000000004
Skoda Octavia Ambiente 1.9 TDI,Delhi,2008,80000,2.2,17,2.7500000000000004
Maruti Zen Estilo 1.1 LXI BSIII,Bangalore,2007,60000,1.65,18,2.75
Mahindra Scorpio LX 2.6 Turbo,Hyderabad,2008,131000,3.6,17,2.7480916030534353
Hyundai i10 Sportz 1.2,Chennai,2010,77000,2.1,15,2.727272727272727
Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,Pune,2007,220000,6.0,18,2.727272727272727
Maruti Alto 800 LXI,Kolkata,2013,56840,1.55,12,2.7269528501055595
Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,81000,2.2,14,2.71604938271605
Nissan Sunny 2011-2014 XL,Chennai,2013,107000,2.9,12,2.710280373831776
Skoda Fabia 1.2 MPI Classic,Pune,2008,61000,1.65,17,2.7049180327868854
Nissan Micra XE,Pune,2010,85046,2.3,15,2.704418785128048
Maruti Zen VXI,Kolkata,2009,37000,1.0,16,2.7027027027027026
Honda Civic 2006-2010 1.8 S MT,Mumbai,2008,87000,2.35,17,2.7011494252873565
Renault Duster 85PS Diesel RxL Option,Jaipur,2013,156000,4.2,12,2.6923076923076925
Skoda Laura L and K AT,Hyderabad,2007,91000,2.45,18,2.6923076923076925
Mahindra Verito 1.5 D6 BSIV,Kochi,2012,118683,3.19,13,2.687832292746223
Maruti Swift Ldi BSIII,Pune,2009,80000,2.15,16,2.6875
Maruti Ertiga VDI,Pune,2012,168000,4.5,13,2.6785714285714284
Nissan Micra XV D,Chennai,2012,93450,2.5,13,2.675227394328518
Mitsubishi Pajero 2.8 GLX CRZ,Mumbai,2004,129000,3.45,21,2.6744186046511627
Ford Fiesta 1.4 ZXi Leather,Chennai,2007,75000,2.0,18,2.6666666666666665
Maruti Swift ZDi,Jaipur,2011,120000,3.2,14,2.6666666666666665
Nissan Micra Diesel XV,Hyderabad,2011,123880,3.3,14,2.6638682596060703
Hyundai i10 Magna 1.2,Mumbai,2008,62000,1.65,17,2.661290322580645
Maruti Ritz VXI,Delhi,2010,75319,2.0,15,2.655372482374965
Ford Ikon 1.4 TDCi DuraTorq,Bangalore,2009,75000,1.99,16,2.6533333333333333
Hyundai Santro Xing GLS,Hyderabad,2007,69775,1.85,18,2.6513794338946615
Chevrolet Beat LT,Kochi,2012,83381,2.21,13,2.650483923195932
Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,2.9,17,2.645840556173932
Hyundai Verna Transform VTVT,Pune,2010,95000,2.5,15,2.6315789473684212
Maruti Wagon R LXI BSII,Ahmedabad,2007,55100,1.45,18,2.6315789473684212
Hyundai i10 Era 1.1 iTech SE,Pune,2008,72672,1.9,17,2.614487010127697
Maruti Wagon R LXI BSIII,Hyderabad,2007,84169,2.2,18,2.613788924663475
Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2007,199000,5.2,18,2.613065326633166
Tata Indica Vista Aqua 1.3 Quadrajet,Hyderabad,2014,133944,3.5,11,2.6130323120109895
Honda City 1.5 S MT,Kolkata,2011,125000,3.25,14,2.6
Toyota Innova 2.5 GX 7 STR,Hyderabad,2010,250000,6.5,15,2.6
Maruti Alto LXi,Kolkata,2008,42000,1.09,17,2.595238095238096
Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,96578,2.5,17,2.588581250388287
Hyundai i10 Magna 1.2,Jaipur,2010,81402,2.1,15,2.5797891943686886
Maruti Alto LXi BSIII,Hyderabad,2008,66000,1.7,17,2.5757575757575757
Tata Indica V2 DLS BSIII,Pune,2013,70000,1.8,12,2.5714285714285716
Hyundai EON Era Plus,Jaipur,2013,70000,1.8,12,2.5714285714285716
Maruti Omni 5 Str STD,Coimbatore,2010,93850,2.41,15,2.567927543953117
Chevrolet Beat LT,Pune,2012,78000,2.0,13,2.5641025641025643
Skoda Fabia 1.2 TDI Ambition,Kolkata,2012,98000,2.51,13,2.561224489795918
Chevrolet Beat LS,Delhi,2011,76155,1.95,14,2.5605672641323616
Toyota Innova 2.5 GX (Diesel) 7 Seater,Pune,2013,255000,6.5,12,2.549019607843137
Tata Indica Vista Quadrajet VX,Hyderabad,2012,110000,2.8,13,2.5454545454545454
Maruti Swift 1.3 VXi,Delhi,2006,63000,1.6,19,2.5396825396825395
Maruti Swift Dzire VDI,Pune,2014,197000,5.0,11,2.5380710659898478
Hyundai Accent GLS 1.6,Jaipur,2004,47300,1.2,21,2.536997885835095
Honda City 1.5 V MT,Pune,2009,138000,3.5,16,2.536231884057971
Maruti Wagon R LXI BS IV,Pune,2010,91000,2.3,15,2.527472527472527
Maruti Alto LXi BSIII,Jaipur,2010,73513,1.85,15,2.5165616965706747
Maruti Alto LXi BSIII,Hyderabad,2006,71993,1.8,19,2.5002430791882544
Maruti Alto LXi,Chennai,2006,56000,1.4,19,2.5
Tata Indigo XL Grand Petrol,Pune,2008,52000,1.3,17,2.5
Toyota Corolla Altis VL,Mumbai,2008,110000,2.75,17,2.5
Tata New Safari DICOR 2.2 VX 4x4,Chennai,2009,120000,3.0,16,2.5
Hyundai Verna CRDi,Hyderabad,2008,90000,2.25,17,2.5
Honda CR-V 2.4 4WD AT,Jaipur,2006,80000,2.0,19,2.5
Skoda Octavia 1.9 TDI,Pune,2008,88123,2.2,17,2.496510559104888
Ford Ikon 1.3 Flair,Kochi,2009,66484,1.65,16,2.481800132362674
Ford Figo Diesel Titanium,Pune,2011,95000,2.35,14,2.473684210526316
Maruti Zen VXI BSII,Kochi,2003,61495,1.52,22,2.471745670379706
Ford Figo Diesel EXI,Pune,2010,129986,3.2,15,2.461803578846953
Maruti Alto LXi,Chennai,2008,65000,1.59,17,2.4461538461538463
Honda City 1.5 S MT,Delhi,2009,92000,2.25,16,2.4456521739130435
Tata Manza Aura Safire BS IV,Pune,2010,75695,1.85,15,2.4440187594953433
Mahindra Scorpio 2.6 LX,Bangalore,2008,176000,4.3,17,2.4431818181818183
Maruti Alto K10 2010-2014 VXI,Hyderabad,2013,90121,2.2,12,2.441162437167808
Maruti Swift VDI,Jaipur,2012,160000,3.9,13,2.4375
Hyundai Verna 1.6 i ABS,Pune,2007,80000,1.95,18,2.4375
Ford Fiesta 1.4 Duratec EXI Limited Edition,Chennai,2010,107000,2.6,15,2.4299065420560746
Toyota Corolla DX,Chennai,2003,70000,1.7,22,2.4285714285714284
Mahindra Xylo E2,Kochi,2010,109147,2.65,15,2.427918312001246
Maruti Ritz VDi,Hyderabad,2012,146824,3.55,13,2.417860840189615
Maruti Omni 8 Seater BSII,Pune,2010,60000,1.45,15,2.4166666666666665
Mahindra Scorpio 2.6 DX,Chennai,2005,120000,2.9,20,2.4166666666666665
Hyundai Santro Xing GLS,Hyderabad,2008,95291,2.3,17,2.4136592123075626
Honda Civic 2006-2010 1.8 S MT,Chennai,2006,110000,2.65,19,2.409090909090909
Mitsubishi Lancer GLXD,Chennai,2003,125000,3.0,22,2.4
Honda City 1.5 S MT,Chennai,2008,114750,2.75,17,2.396514161220044
Honda City ZX VTEC,Jaipur,2006,100173,2.4,19,2.39585517055494
Volkswagen Vento 1.5 TDI Highline,Chennai,2011,121311,2.9,14,2.3905499089118054
Mahindra Xylo E4 ABS BS III,Pune,2013,167362,4.0,12,2.390028799847038
Maruti Omni 8 Seater BSII,Jaipur,2012,65000,1.55,13,2.3846153846153846
Toyota Corolla H4,Chennai,2004,105000,2.5,21,2.380952380952381
Maruti Alto LXi,Jaipur,2009,63000,1.5,16,2.380952380952381
Hyundai Accent GLS,Bangalore,2008,80000,1.9,17,2.375
Ford Endeavour Hurricane Limited Edition,Hyderabad,2008,179000,4.24,17,2.368715083798883
Chevrolet Spark 1.0 LS,Kolkata,2007,42100,0.99,18,2.351543942992874
Nissan Evalia 2013 XL,Hyderabad,2013,166194,3.9,12,2.346655113903029
Hyundai i10 Sportz 1.2,Pune,2009,95980,2.25,16,2.3442383829964575
Hyundai i10 Era 1.1,Chennai,2008,85445,2.0,17,2.340686991632044
Nissan Sunny 2011-2014 Diesel XL,Chennai,2012,150000,3.5,13,2.3333333333333335
Maruti Wagon R LX BSIII,Ahmedabad,2004,60000,1.4,21,2.3333333333333335
Skoda Octavia Classic 1.9 TDI MT,Kolkata,2002,69000,1.6,23,2.318840579710145
Volkswagen Vento Diesel Trendline,Chennai,2011,173000,4.0,14,2.3121387283236996
Maruti Wagon R LXI Minor,Jaipur,2006,65000,1.5,19,2.3076923076923075
Maruti Ritz VDi,Hyderabad,2011,127887,2.95,14,2.3067239046971153
Maruti Alto K10 2010-2014 VXI,Chennai,2011,91211,2.1,14,2.3023538827553693
Chevrolet Beat Diesel LT,Chennai,2012,82697,1.9,13,2.2975440463378356
Maruti Swift Vdi BSIII,Pune,2010,135000,3.1,15,2.2962962962962963
Maruti Alto LXi,Mumbai,2010,66000,1.5,15,2.272727272727273
Hyundai Santro Xing GLS,Pune,2010,75000,1.7,15,2.2666666666666666
Maruti A-Star Lxi,Kolkata,2010,60000,1.35,15,2.25
Maruti Wagon R LXI Minor,Delhi,2009,60000,1.35,16,2.25
Chevrolet Aveo 1.4 LT ABS BSIV,Pune,2010,80000,1.79,15,2.2375
Honda City ZX GXi,Mumbai,2005,56000,1.25,20,2.232142857142857
Honda CR-V Petrol 2WD,Chennai,2004,135000,3.0,21,2.2222222222222223
Honda City ZX VTEC,Jaipur,2006,95000,2.11,19,2.221052631578947
Honda City 1.5 EXI AT,Kochi,2006,99583,2.21,19,2.2192542903909303
Honda City ZX VTEC,Mumbai,2007,70000,1.55,18,2.2142857142857144
Honda Accord V6 AT,Chennai,2006,120000,2.65,19,2.2083333333333335
Maruti Wagon R LXI BSIII,Jaipur,2009,83816,1.85,16,2.2072158060513507
Maruti Alto LXi,Chennai,2006,68000,1.5,19,2.2058823529411766
Ford Figo Petrol ZXI,Bangalore,2010,102016,2.25,15,2.2055363864491846
Ford Figo Diesel EXI,Hyderabad,2010,108882,2.4,15,2.2042210833746623
Maruti Wagon R LX BSIII,Mumbai,2007,50000,1.1,18,2.2
Maruti Wagon R LXI BSIII,Chennai,2005,66000,1.45,20,2.196969696969697
Maruti Zen Estilo 1.1 VXI BSIII,Ahmedabad,2007,75180,1.65,18,2.194732641660016
Hyundai i10 Era 1.1,Jaipur,2008,82203,1.8,17,2.1897011057990583
Maruti SX4 Vxi BSIII,Pune,2007,68553,1.5,18,2.188088048663078
Fiat Linea 1.3 Dynamic,Jaipur,2009,80000,1.75,16,2.1875
Hyundai Verna CRDi ABS,Chennai,2009,160000,3.5,16,2.1875
Hyundai Tucson CRDi,Delhi,2006,80000,1.75,19,2.1875
Mahindra Verito 1.5 D6 BSIV,Chennai,2011,110000,2.4,14,2.1818181818181817
Tata Indica Vista Quadrajet VX,Chennai,2012,120000,2.6,13,2.1666666666666665
Ford Figo Diesel ZXI,Chennai,2010,120000,2.6,15,2.1666666666666665
Maruti Alto LXi,Hyderabad,2007,76161,1.65,18,2.166463150431323
Ford Fiesta 1.4 Duratec EXI,Pune,2008,74000,1.6,17,2.1621621621621623
Skoda Fabia 1.2 MPI Classic,Delhi,2009,65000,1.4,16,2.1538461538461537
Honda Accord VTi-L MT,Mumbai,2007,86000,1.85,18,2.1511627906976742
Hyundai i10 Era,Jaipur,2008,84000,1.8,17,2.142857142857143
Tata Indigo eCS GLE BSIII,Pune,2013,70000,1.5,12,2.142857142857143
Hyundai Santro Xing GL,Mumbai,2008,65000,1.39,17,2.1384615384615384
Tata Indigo eCS GLX,Pune,2010,70500,1.5,15,2.127659574468085
Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,2005,240000,5.1,20,2.1249999999999996
Toyota Etios Liva GD,Chennai,2013,179000,3.8,12,2.122905027932961
Maruti Wagon R LXI BSIII,Pune,2008,82500,1.75,17,2.121212121212121
Maruti A-Star Vxi,Pune,2009,85000,1.8,16,2.1176470588235294
Maruti Alto LXi BSIII,Hyderabad,2009,85000,1.8,16,2.1176470588235294
Tata Nano CX,Kochi,2014,59508,1.26,11,2.117362371445856
Mahindra Xylo E8 BS IV,Mumbai,2011,130000,2.75,14,2.1153846153846154
Toyota Corolla H5,Delhi,2006,79000,1.67,19,2.1139240506329116
Maruti Wagon R LXI,Jaipur,2007,71000,1.5,18,2.112676056338028
Hyundai i10 Era,Jaipur,2010,83000,1.75,15,2.108433734939759
Hyundai Santro Xing XG,Bangalore,2005,79000,1.65,20,2.088607594936709
Tata Manza Aura Quadrajet BS IV,Jaipur,2011,86500,1.8,14,2.0809248554913293
Honda Accord 2.4 AT,Mumbai,2008,125000,2.6,17,2.08
Skoda Octavia L and K 1.9 TDI MT,Hyderabad,2006,121000,2.5,19,2.0661157024793386
Honda Civic 2006-2010 1.8 MT Sport,Jaipur,2007,92000,1.9,18,2.0652173913043477
Maruti Alto LX,Hyderabad,2010,94753,1.95,15,2.0579823330132028
Skoda Octavia RS,Jaipur,2005,100000,2.05,20,2.05
Maruti Wagon R LXI,Chennai,2004,61000,1.25,21,2.0491803278688523
Maruti Alto LXi BSII,Mumbai,2008,54000,1.1,17,2.037037037037037
Mahindra Xylo E4 ABS BS III,Bangalore,2013,197000,4.0,12,2.030456852791878
Skoda Rapid 1.6 TDI Ambition,Hyderabad,2012,180000,3.65,13,2.0277777777777777
Hyundai Santro Xing GL Plus,Pune,2012,79000,1.6,13,2.0253164556962027
Mahindra Xylo D2 BS III,Ahmedabad,2010,91596,1.85,15,2.0197388532250318
Maruti Wagon R LXI,Jaipur,2004,62000,1.25,21,2.0161290322580645
Maruti Versa DX2 BS II,Mumbai,2003,62000,1.25,22,2.0161290322580645
Maruti Swift Dzire VXi,Pune,2010,109200,2.2,15,2.014652014652015
Hyundai Verna CRDi SX ABS,Hyderabad,2008,150000,3.0,17,2.0
Hyundai Getz GVS,Mumbai,2005,90000,1.8,20,2.0
Hyundai Accent GLE,Kolkata,2005,45200,0.9,20,1.991150442477876
Maruti Wagon R LXI BSIII,Pune,2007,83000,1.65,18,1.9879518072289157
Honda City ZX GXi,Mumbai,2007,75000,1.49,18,1.9866666666666666
Maruti Zen Estilo LXI BSIII,Jaipur,2009,63000,1.25,16,1.9841269841269842
Ford Fiesta Diesel Style,Chennai,2013,177000,3.5,12,1.9774011299435028
Honda Civic 2006-2010 1.8 V MT,Hyderabad,2008,152000,3.0,17,1.9736842105263157
Honda Civic 2006-2010 1.8 S AT,Pune,2008,152633,3.0,17,1.9654989419064028
Ford Fiesta 1.4 ZXi Duratec,Pune,2008,76000,1.49,17,1.9605263157894737
Honda City ZX CVT,Chennai,2005,100000,1.96,20,1.96
Tata Manza ELAN Quadrajet BS IV,Pune,2012,148000,2.9,13,1.9594594594594594
Toyota Innova 2.0 G1,Chennai,2006,230000,4.5,19,1.9565217391304348
Ford Fiesta 1.6 ZXi Leather,Chennai,2008,94873,1.85,17,1.9499752300443751
Honda City 1.5 EXI,Jaipur,2005,88000,1.7,20,1.9318181818181819
Maruti Wagon R LXI,Delhi,2007,65000,1.25,18,1.9230769230769231
Ford Fiesta 1.4 SXi TDCi ABS,Pune,2008,117080,2.25,17,1.9217628971643321
Skoda Octavia Ambiente 1.9 TDI MT,Hyderabad,2002,99000,1.9,23,1.9191919191919191
Hyundai Santro Xing GL,Kolkata,2009,60170,1.15,16,1.9112514542130628
Maruti Swift Vdi BSIII,Jaipur,2010,152000,2.9,15,1.9078947368421053
Chevrolet Aveo 1.6 LT,Pune,2007,63000,1.2,18,1.9047619047619047
Ford Endeavour XLT TDCi 4X2,Jaipur,2008,205000,3.9,17,1.9024390243902438
Skoda Octavia Rider Classic 1.9 TDI,Hyderabad,2005,105000,1.99,20,1.8952380952380952
