Name,Location,Year,Kilometers_Driven,Price,Car_Age
Renault KWID RXL,Jaipur,2016,26000,2.55,9
Tata Indigo CS eGLX BS IV,Jaipur,2012,30000,2.3,13
Ford Figo Diesel Titanium,Hyderabad,2014,74624,5.65,11
Porsche Cayenne 2009-2014 Diesel,Kochi,2015,47877,48.22,10
Maruti Alto K10 VXI,Jaipur,2016,35000,3.0,9
Volkswagen Vento 1.5 TDI Highline,Ahmedabad,2015,52123,7.5,10
Mahindra Scorpio 2.6 SLX CRDe,Bangalore,2005,90000,2.6,20
BMW X3 xDrive 20d Luxury Line,Mumbai,2018,1400,61.25,7
Honda City 1.5 V MT,Chennai,2009,122000,3.5,16
Mini Cooper 3 DOOR S,Kochi,2016,21110,28.95,9
Mitsubishi Pajero Sport 4X4 AT,Pune,2015,78000,15.0,10
Maruti Swift Dzire VDi,Jaipur,2012,72000,4.25,13
Bentley Continental Flying Spur,Hyderabad,2006,48000,59.0,19
Maruti Ertiga VDI,Pune,2013,43486,6.6,12
Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2007,199000,5.2,18
Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,Chennai,2010,34000,10.0,15
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,2016,37944,35.0,9
Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2017,30000,8.75,8
Toyota Etios Liva 1.2 G,Coimbatore,2015,64005,4.57,10
Hyundai i10 Magna 1.2,Delhi,2012,62000,2.5,13
Land Rover Freelander 2 SE,Kochi,2014,59885,20.11,11
Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2011,144471,7.8,14
Hyundai i20 1.2 Magna,Coimbatore,2011,63991,3.61,14
Nissan Micra XV CVT,Mumbai,2015,34895,4.6,10
BMW X6 xDrive 40d M Sport,Ahmedabad,2015,97003,85.0,10
Honda City 1.5 V AT,Kolkata,2015,45000,5.25,10
Honda Amaze E i-Dtech,Delhi,2013,45000,3.3,12
Toyota Fortuner 3.0 Diesel,Bangalore,2013,100000,17.75,12
Land Rover Discovery Sport SD4 HSE Luxury,Delhi,2016,70000,35.0,9
Hyundai Creta 1.6 CRDi SX,Coimbatore,2016,37023,13.39,9
Chevrolet Beat Diesel LT,Chennai,2012,81000,2.5,13
Toyota Innova Crysta 2.8 GX AT,Kochi,2017,20789,18.36,8
Maruti Swift Dzire VDI,Jaipur,2015,68310,5.95,10
Hyundai Creta 1.6 CRDi SX Option,Mumbai,2015,47250,11.0,10
Land Rover Range Rover Sport SE,Delhi,2014,47000,64.75,11
Honda Amaze VX i-DTEC,Hyderabad,2017,128000,6.3,8
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Kochi,2017,17702,11.94,8
Volkswagen Vento Sport 1.2 TSI AT,Mumbai,2014,34987,5.95,11
Honda City i DTec VX,Ahmedabad,2017,37000,11.0,8
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,2017,38271,12.53,8
Ford Figo Diesel Titanium,Bangalore,2012,32510,3.75,13
BMW 5 Series 2013-2017 530d M Sport,Pune,2014,88000,27.0,11
Mitsubishi Pajero 2.8 SFX 7Str,Pune,2012,116000,9.95,13
Renault Duster 85PS Diesel RxL Option,Jaipur,2013,156000,4.2,12
Maruti Ritz VXI,Delhi,2010,75319,2.0,15
Hyundai Grand i10 Sportz,Kolkata,2013,28000,3.25,12
Mercedes-Benz GLA Class 200 CDI SPORT,Bangalore,2017,16500,34.0,8
BMW 5 Series 520d Luxury Line,Coimbatore,2016,75637,30.37,9
Hyundai Creta 1.6 SX Plus Petrol Automatic,Kochi,2018,32854,12.6,7
Renault KWID RXT Optional,Kochi,2019,6568,5.09,6
Audi A4 3.0 TDI Quattro,Bangalore,2014,30000,24.5,11
Maruti Ciaz VDI SHVS,Kochi,2018,17804,7.97,7
Honda Jazz S,Delhi,2011,69768,2.9,14
BMW 3 Series 320d Luxury Line,Kochi,2016,62404,21.33,9
Hyundai Verna SX CRDi AT,Bangalore,2012,97000,6.5,13
Hyundai Creta 1.4 CRDi S Plus,Coimbatore,2016,55687,12.15,9
Volkswagen Vento 2013-2015 1.6 Comfortline,Kolkata,2014,17000,4.25,11
BMW 3 Series Luxury Line,Coimbatore,2017,34232,35.84,8
Honda CR-V Petrol 2WD,Chennai,2004,135000,3.0,21
Renault Duster 110PS Diesel RxZ AWD,Chennai,2012,80000,6.75,13
Hyundai i20 Asta 1.2,Bangalore,2014,31045,5.65,11
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,2013,58000,7.5,12
Hyundai Creta 1.6 SX Plus Diesel,Kochi,2018,35480,13.34,7
Maruti Ciaz VDI SHVS,Hyderabad,2016,62287,7.9,9
Hyundai i20 Asta 1.4 CRDi,Coimbatore,2015,46162,6.98,10
Hyundai Verna 1.6 SX VTVT,Mumbai,2014,9200,5.75,11
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2012,55339,2.65,13
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,55476,2.49,14
Maruti SX4 Vxi BSIII,Pune,2007,68553,1.5,18
Honda Mobilio RS Option i DTEC,Kochi,2016,67376,6.5,9
Renault Duster 110PS Diesel RxZ Plus,Hyderabad,2013,42000,8.0,12
Toyota Fortuner 2.8 2WD AT,Coimbatore,2019,28069,30.85,6
Volvo XC60 D4 SUMMUM,Kochi,2014,93144,17.15,11
Maruti Celerio VXI AT,Hyderabad,2014,24300,4.55,11
Maruti Ciaz ZDi Plus,Hyderabad,2015,47883,7.4,10
Audi Q5 2008-2012 2.0 TDI,Kochi,2013,12467,25.64,12
BMW X1 sDrive 20d Sportline,Kolkata,2013,56683,13.5,12
Ford Figo Petrol ZXI,Bangalore,2013,38000,3.55,12
Hyundai Elantra CRDi SX,Ahmedabad,2018,35000,15.0,7
Hyundai Verna 1.6 i ABS,Pune,2007,80000,1.95,18
Honda Civic 2006-2010 1.8 S MT,Pune,2006,125000,2.3,19
Toyota Fortuner 4x4 MT,Chennai,2013,123000,15.0,12
Hyundai i10 Sportz,Chennai,2012,70000,3.15,13
Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,87982,5.0,13
BMW 5 Series 2013-2017 520d Luxury Line,Jaipur,2013,40714,24.75,12
Chevrolet Optra Magnum 2.0 LT,Pune,2008,83000,2.6,17
Hyundai i10 Asta,Ahmedabad,2011,86000,3.75,14
Skoda Laura Ambiente,Ahmedabad,2009,60002,4.85,16
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Jaipur,2013,60000,27.0,12
Honda Amaze SX i-DTEC,Kolkata,2014,84677,3.0,11
BMW X1 xDrive 20d xLine,Delhi,2017,23000,28.75,8
Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2016,81424,14.49,9
Porsche Panamera 2010 2013 Diesel,Delhi,2013,36400,72.0,12
Nissan Sunny XV D,Chennai,2012,70000,4.0,13
Maruti Swift Dzire LDI,Delhi,2015,40000,4.5,10
Maruti Wagon R ZXI AMT 1.2,Mumbai,2019,600,6.25,6
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,2015,65320,11.5,10
Honda Accord 2.4 Inspire M/T,Pune,2009,79000,3.1,16
Honda City i VTEC V,Mumbai,2018,5000,10.11,7
Hyundai Verna 1.6 SX VTVT,Coimbatore,2019,6028,11.54,6
Maruti Wagon R LX BSII,Delhi,2006,86000,1.0,19
Maruti Swift Dzire Tour LDI,Kolkata,2013,160000,2.5,12
Audi Q5 2008-2012 2.0 TFSI Quattro,Kochi,2011,59967,18.0,14
Toyota Etios Cross 1.4 GD,Coimbatore,2018,43127,6.85,7
Hyundai i10 Era 1.1 iTech SE,Kochi,2012,65727,2.97,13
Hyundai Verna 1.6 VTVT,Pune,2013,70000,4.75,12
Volkswagen Polo 1.5 TDI Highline,Coimbatore,2018,39861,7.38,7
BMW 5 Series 520d Sport Line,Delhi,2017,16485,42.75,8
Hyundai i20 1.4 Asta Optional With Sunroof,Bangalore,2010,77332,3.65,15
Hyundai Grand i10 Asta Option AT,Kochi,2017,17489,5.99,8
Toyota Fortuner 4x2 4 Speed AT,Pune,2012,125000,13.5,13
Maruti Baleno Zeta Automatic,Chennai,2016,35129,7.0,9
Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyderabad,2016,22982,10.95,9
Hyundai i10 Sportz,Pune,2013,54500,2.95,12
Tata Tigor XE Diesel,Ahmedabad,2017,16235,5.5,8
Skoda Superb Style 1.8 TSI AT,Kochi,2017,73641,17.08,8
Maruti Swift Dzire VDI,Hyderabad,2015,59572,6.85,10
Honda CR-V 2.0 AT,Jaipur,2014,112827,10.5,11
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,2010,118000,8.75,15
Honda City 1.5 V MT,Kolkata,2010,60000,2.7,15
Hyundai Verna VTVT 1.6 AT SX Plus,Mumbai,2012,75059,4.25,13
Toyota Etios 1.4 VXD,Pune,2018,3000,7.9,7
Skoda Superb Elegance 1.8 TSI AT,Delhi,2011,78000,4.5,14
Nissan Sunny 2011-2014 Diesel XV,Kolkata,2012,47000,4.0,13
Honda City 1.5 V MT Exclusive,Delhi,2012,42000,4.75,13
Hyundai Elite i20 Diesel Asta Option,Kolkata,2018,6820,7.65,7
Chevrolet Optra 1.6 LT Royale,Kochi,2013,55176,3.47,12
Honda Amaze S i-Vtech,Kochi,2016,39854,5.64,9
Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,24000,2.95,12
Maruti Swift VDI,Jaipur,2016,55000,5.65,9
Ford Endeavour 3.0L 4X4 AT,Kochi,2012,45840,8.41,13
Maruti Baleno LXI,Pune,2006,155000,0.85,19
Maruti Wagon R LX,Pune,2003,125000,0.8,22
Volkswagen Polo 1.5 TDI Highline,Coimbatore,2014,52951,5.65,11
Hyundai Verna 1.6 SX VTVT (O),Kolkata,2013,49000,4.5,12
Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52000,6.9,10
Nissan Sunny 2011-2014 Diesel XL,Jaipur,2013,120005,4.0,12
Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Mumbai,2015,33000,5.6,10
Maruti Eeco 7 Seater Standard,Delhi,2016,126000,2.2,9
Skoda Rapid Ultima 1.6 MPI Ambition Plus,Bangalore,2013,66700,4.0,12
Toyota Fortuner 4x4 MT,Jaipur,2014,122000,16.0,11
Hyundai Creta 1.6 CRDi SX,Mumbai,2016,29000,12.6,9
Hyundai i20 Magna Optional 1.2,Kochi,2014,42315,4.79,11
Honda City i DTEC V,Kochi,2016,84580,6.83,9
Maruti 800 Std,Jaipur,2002,75000,0.51,23
Ford Ikon 1.3 Flair,Pune,2006,85000,0.69,19
Maruti Swift Dzire LXI,Delhi,2015,24296,4.65,10
Honda City 1.5 V MT Sunroof,Kolkata,2014,40000,6.49,11
Hyundai Verna CRDi,Chennai,2009,64514,2.9,16
Hyundai Verna 1.6 SX VTVT,Delhi,2016,35000,7.4,9
Renault KWID RXT,Bangalore,2016,41000,3.25,9
Maruti Wagon R LXI,Ahmedabad,2008,60123,1.95,17
Hyundai Grand i10 Sportz,Jaipur,2015,53000,4.0,10
Hyundai i20 1.2 Asta,Delhi,2017,9000,6.85,8
Honda Amaze S i-Vtech,Coimbatore,2015,53497,5.45,10
Ford Fiesta 1.4 Duratorq ZXI,Hyderabad,2007,68000,1.99,18
Hyundai Verna SX CRDi AT,Hyderabad,2014,65000,8.99,11
Toyota Etios VD SP,Kolkata,2014,45155,6.5,11
Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2018,20026,9.27,7
Hyundai Verna 1.6 CRDi SX,Ahmedabad,2015,60000,6.99,10
Mercedes-Benz CLA 200 D Sport Edition,Coimbatore,2019,15976,36.76,6
Skoda Octavia Elegance 1.8 TSI AT,Kochi,2017,30523,17.08,8
Chevrolet Beat Diesel LS,Kolkata,2013,26300,2.8,12
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,66000,2.49,14
Maruti SX4 S Cross DDiS 200 Zeta,Jaipur,2016,70000,8.85,9
Honda City V MT,Ahmedabad,2011,46000,4.15,14
Volkswagen Vento 1.5 TDI Highline,Hyderabad,2017,28000,10.0,8
Hyundai Grand i10 1.2 Kappa Magna,Delhi,2017,46000,4.75,8
Renault KWID AMT RXL,Jaipur,2017,33000,3.2,8
Maruti Alto 800 LXI,Kochi,2017,27718,3.28,8
Ford Ecosport 1.5 Ti VCT MT Titanium,Bangalore,2013,58000,7.5,12
Maruti Baleno Zeta,Coimbatore,2018,33150,7.39,7
Maruti Ritz VDi,Pune,2013,77000,3.65,12
Mercedes-Benz E-Class 280 CDI,Chennai,2007,70000,11.0,18
Maruti Ritz VDi,Kolkata,2012,97000,3.0,13
Chevrolet Beat Diesel LT,Chennai,2012,75300,2.25,13
Maruti SX4 Vxi BSIV,Kochi,2010,69918,2.83,15
Maruti Omni 5 Seater BSIV,Coimbatore,2019,4721,4.11,6
Mitsubishi Pajero Sport Anniversary Edition,Kolkata,2014,39163,14.7,11
Mercedes-Benz S Class 2005 2013 S 300 L,Pune,2013,80000,25.0,12
Chevrolet Beat Diesel LS,Bangalore,2015,66000,2.35,10
Ford Figo 2015-2019 1.5D Titanium MT,Coimbatore,2017,36154,6.41,8
Honda City i-VTEC VX,Ahmedabad,2012,34000,5.75,13
Mercedes-Benz GLA Class 200 CDI SPORT,Chennai,2016,60000,17.55,9
Hyundai Creta 1.4 CRDi S Plus,Jaipur,2015,32000,10.25,10
Ford Fiesta Classic 1.4 Duratorq CLXI,Kochi,2012,79985,3.16,13
Audi A4 2.0 TDI,Bangalore,2014,37600,22.5,11
Hyundai i10 Magna 1.1,Kochi,2015,31965,3.55,10
BMW 3 Series 320i Sedan,Kochi,2010,70749,9.86,15
BMW 7 Series 730Ld,Chennai,2013,38000,45.0,12
Hyundai Verna 1.6 SX VTVT,Kochi,2017,41534,7.99,8
Volkswagen Ameo 1.5 TDI Comfortline AT,Jaipur,2017,54455,6.5,8
Chevrolet Aveo 1.4 LS,Kolkata,2007,42000,0.75,18
Chevrolet Cruze LTZ,Coimbatore,2018,52073,9.87,7
Hyundai i20 1.4 Sportz,Kochi,2018,40175,6.36,7
Honda BRV i-VTEC V CVT,Mumbai,2017,16503,9.5,8
Hyundai Xcent 1.2 Kappa SX,Kochi,2017,15029,6.05,8
Hyundai Grand i10 CRDi Sportz,Hyderabad,2015,76362,5.5,10
Maruti Alto LXi,Kolkata,2007,18700,1.25,18
Toyota Innova 2.5 VX (Diesel) 7 Seater,Coimbatore,2015,67585,11.99,10
Hyundai i10 Sportz 1.2 AT,Mumbai,2010,57000,2.5,15
Honda City i-VTEC CVT V,Kochi,2019,22321,11.66,6
Maruti Zen LX,Jaipur,1998,95150,0.53,27
Maruti Wagon R LXI BS IV,Kolkata,2015,36428,3.1,10
Ford Figo Diesel Titanium,Hyderabad,2012,73500,2.6,13
Honda Amaze S i-Vtech,Kochi,2015,47234,5.09,10
Hyundai Accent GLE,Hyderabad,2008,62364,2.3,17
Hyundai Verna 1.6 SX CRDi (O),Pune,2012,89000,6.0,13
Maruti Swift ZDi,Ahmedabad,2013,58653,4.4,12
Mercedes-Benz B Class B180,Delhi,2013,30000,11.0,12
Chevrolet Cruze LTZ,Coimbatore,2014,64042,5.7,11
Skoda Laura Ambiente 2.0 TDI CR AT,Chennai,2013,120000,6.95,12
Mahindra Scorpio VLX 2WD BSIV,Hyderabad,2014,90000,7.9,11
BMW X1 xDrive 20d xLine,Kochi,2018,30733,29.3,7
Mercedes-Benz E-Class 2009-2013 E350 Petrol,Kolkata,2009,43600,10.24,16
Skoda Superb Elegance 1.8 TSI AT,Pune,2010,71473,5.35,15
Honda Brio VX AT,Mumbai,2014,39000,3.49,11
Hyundai i10 Magna 1.2,Hyderabad,2009,84045,2.85,16
Honda City i VTEC SV,Mumbai,2014,57004,5.35,11
Ford Figo Petrol ZXI,Coimbatore,2012,75464,3.62,13
Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2006,142000,6.25,19
Mahindra Verito 1.5 D6 BSIV,Kochi,2012,118683,3.19,13
Mahindra KUV 100 G80 K8 Dual Tone,Delhi,2018,42000,5.5,7
Hyundai i20 Sportz Option 1.2,Kochi,2019,12800,7.67,6
Tata New Safari EX 4x2,Jaipur,2011,80000,5.5,14
Maruti Swift Dzire VDi,Hyderabad,2014,76126,6.6,11
BMW X5 xDrive 30d M Sport,Chennai,2017,21000,55.0,8
Audi A6 2011-2015 2.0 TDI Premium Plus,Pune,2013,85000,21.0,12
Maruti Baleno Delta 1.2,Jaipur,2017,27000,4.5,8
Hyundai Santa Fe 4WD AT,Coimbatore,2016,45794,20.67,9
Chevrolet Cruze LTZ AT,Hyderabad,2013,57352,6.5,12
Mercedes-Benz E-Class 2015-2017 E250 Edition E,Coimbatore,2018,41467,37.98,7
Hyundai Santro Xing GLS,Mumbai,2009,42000,1.45,16
Maruti Ciaz VDi Plus SHVS,Hyderabad,2015,67048,7.9,10
Honda City i-VTEC V,Kochi,2018,11732,10.07,7
Nissan Terrano XL Plus ICC WT20 SE,Mumbai,2016,37000,6.5,9
BMW 3 Series 320d Prestige,Hyderabad,2015,30000,22.0,10
Honda City i DTEC V,Hyderabad,2016,53000,9.75,9
Nissan Terrano XL Plus 85 PS,Jaipur,2014,60000,6.0,11
Hyundai Grand i10 CRDi Sportz,Delhi,2014,65000,3.99,11
Toyota Fortuner 4x2 AT,Delhi,2015,92000,19.75,10
Toyota Innova Crysta 2.4 VX MT,Kolkata,2017,31000,16.95,8
Maruti Baleno Zeta 1.2,Chennai,2017,43917,6.8,8
Hyundai i10 Sportz 1.1L,Pune,2013,84000,2.95,12
Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,55662,42.83,10
Volvo S60 D4 Momentum,Hyderabad,2014,51000,21.5,11
Honda City i VTEC V,Jaipur,2015,24398,7.9,10
Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,78000,2.3,14
Honda Brio 1.2 S Option MT,Delhi,2012,40315,2.75,13
Mahindra Scorpio VLX 2WD AIRBAG BSIV,Jaipur,2011,83000,6.71,14
Renault Duster 110PS Diesel RxL AMT,Kochi,2017,58151,9.6,8
Hyundai Creta 1.6 CRDi SX,Kochi,2017,30519,12.81,8
Tata Tiago 1.2 Revotron XZ,Coimbatore,2019,20712,6.94,6
Mahindra XUV500 W6 2WD,Mumbai,2015,48000,9.45,10
Volkswagen Vento 1.5 TDI Highline,Hyderabad,2015,85000,6.0,10
Mercedes-Benz B Class B180,Delhi,2013,32000,11.0,12
Maruti SX4 Vxi BSIV,Delhi,2011,52000,2.6,14
Hyundai Getz GLE,Hyderabad,2007,58307,1.95,18
BMW 6 Series Gran Coupe,Mumbai,2013,30000,45.0,12
Audi A4 2.0 TDI 177 Bhp Premium Plus,Chennai,2014,40000,22.0,11
Hyundai i20 Asta Option 1.2,Kolkata,2015,36000,4.9,10
Nissan Terrano XL D Option,Kochi,2015,58817,6.25,10
Volkswagen Vento Konekt Diesel Highline,Chennai,2013,55000,6.1,12
Hyundai i10 Sportz,Mumbai,2011,39000,2.6,14
Lamborghini Gallardo Coupe,Delhi,2011,6500,120.0,14
Jaguar XF 3.0 Litre S Premium Luxury,Hyderabad,2012,35000,29.0,13
Maruti Swift Dzire VXi,Pune,2010,49900,3.3,15
Tata Indica Vista Quadrajet VX,Hyderabad,2013,99500,3.05,12
Hyundai i20 Asta 1.4 CRDi,Kolkata,2012,33249,3.25,13
Hyundai Xcent 1.2 Kappa S Option,Delhi,2014,52000,3.75,11
Toyota Innova 2.5 VX (Diesel) 7 Seater,Mumbai,2015,45000,13.25,10
Tata Tiago 1.2 Revotron XZ,Hyderabad,2017,22000,4.8,8
Renault KWID RXL,Kochi,2019,7858,3.8,6
Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,112000,8.5,14
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Coimbatore,2016,41082,38.76,9
Honda City 1.5 S AT,Ahmedabad,2009,72000,3.2,16
Hyundai i10 Sportz 1.2,Hyderabad,2011,84912,3.5,14
Hyundai Creta 1.6 CRDi SX Option,Pune,2015,70000,12.25,10
Honda Amaze VX Petrol,Mumbai,2014,21000,4.75,11
Volkswagen Polo 1.2 MPI Trendline,Delhi,2016,27000,4.5,9
Hyundai i10 Magna 1.2,Kolkata,2012,29000,2.35,13
Renault Pulse RxL,Hyderabad,2014,48425,3.4,11
Volkswagen Vento 1.5 TDI Highline AT,Pune,2016,19000,10.0,9
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Hyderabad,2012,210000,9.0,13
Toyota Corolla Altis G,Delhi,2013,64000,5.2,12
Hyundai Verna CRDi,Chennai,2006,200000,1.85,19
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Chennai,2013,100000,38.0,12
Renault Duster 85PS Diesel RxL Optional,Kochi,2013,69140,5.11,12
Skoda Rapid 1.6 MPI Ambition,Coimbatore,2019,21214,9.66,6
Hyundai i10 Sportz 1.2,Kolkata,2015,28000,3.4,10
Mahindra KUV 100 mFALCON G80 K8,Kochi,2017,29085,5.84,8
Maruti Celerio VXI AMT,Kolkata,2016,30000,3.8,9
Maruti A-Star AT VXI,Mumbai,2012,32910,2.5,13
Honda City i DTEC VX,Kolkata,2015,30000,6.95,10
Skoda Superb 1.8 TSI,Pune,2010,35102,5.5,15
Hyundai Grand i10 Sportz,Coimbatore,2017,22831,6.19,8
Renault Duster 85PS Diesel RxL,Hyderabad,2013,74911,6.0,12
Hyundai Grand i10 Magna,Pune,2015,21000,3.75,10
Ford EcoSport 1.5 TDCi Titanium,Kochi,2018,37160,9.46,7
Nissan Sunny 2011-2014 XL,Jaipur,2011,41000,3.0,14
Ford Figo Aspire 1.5 TDCi Titanium,Chennai,2016,37294,5.75,9
Honda Civic 2006-2010 1.8 V MT,Coimbatore,2009,56927,4.41,16
Renault KWID RXT Optional,Kochi,2017,21954,3.7,8
Honda Brio EX MT,Kolkata,2014,50000,2.5,11
Maruti Swift ZXI ABS,Coimbatore,2012,78212,5.35,13
Hyundai i20 Magna Optional 1.4 CRDi,Delhi,2013,64500,3.65,12
Skoda Superb Elegance 2.0 TDI CR AT,Delhi,2014,51000,13.0,11
Maruti Wagon R LXI BSII,Delhi,2012,52000,2.45,13
Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2015,120000,5.75,10
Honda City i DTEC S,Coimbatore,2017,65792,8.11,8
Hyundai i20 1.4 Sportz,Ahmedabad,2018,30000,7.75,7
Nissan Micra XV CVT,Coimbatore,2017,54387,5.85,8
Renault KWID RXT Optional,Mumbai,2018,1617,4.29,7
Honda City i-DTEC SV,Hyderabad,2015,82000,8.0,10
Toyota Innova Crysta 2.4 G MT 8S,Mumbai,2017,20000,16.5,8
Maruti Baleno Alpha 1.3,Jaipur,2015,98000,5.5,10
Ford EcoSport 1.5 TDCi Trend,Delhi,2015,57000,6.35,10
Toyota Innova 2.5 G (Diesel) 8 Seater,Jaipur,2013,250000,7.9,12
Ford Ecosport 1.5 DV5 MT Ambiente,Hyderabad,2014,56549,7.2,11
Volkswagen Polo Diesel Comfortline 1.2L,Bangalore,2012,78500,3.65,13
Hyundai i20 Sportz 1.4 CRDi,Kochi,2016,55036,6.35,9
Renault Duster 85PS Diesel RxL Explore,Pune,2016,55000,7.8,9
Ford Ikon 1.3 Flair,Chennai,2007,90000,1.4,18
Ford Endeavour XLT TDCi 4X2,Chennai,2007,155000,5.5,18
Maruti Baleno Delta 1.3,Hyderabad,2018,17810,8.5,7
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Kochi,2011,42408,10.48,14
Maruti Esteem Vxi - BSIII,Ahmedabad,2005,81000,0.75,20
Tata Indigo XL Grand Petrol,Pune,2008,52000,1.3,17
BMW 5 Series 525d Sedan,Mumbai,2013,35000,21.0,12
Hyundai Santro Xing GL Plus,Delhi,2013,60000,2.3,12
Skoda Octavia 2.0 TDI AT Style Plus,Mumbai,2015,27000,14.95,10
Audi A6 2011-2015 35 TDI Technology,Coimbatore,2017,55975,35.92,8
Ford Figo 1.5D Trend MT,Pune,2016,115000,4.5,9
Mahindra Xylo D4 BS III,Hyderabad,2016,132000,5.5,9
Maruti Celerio ZXI AT,Mumbai,2015,40337,4.45,10
Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,2008,192000,6.85,17
Hyundai Grand i10 CRDi Asta,Bangalore,2016,50000,5.5,9
Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2016,28147,5.07,9
Hyundai Grand i10 Sportz,Mumbai,2015,20000,3.85,10
Hyundai Elite i20 Petrol Asta,Chennai,2016,11000,7.95,9
Maruti Zen Estilo LXI BSIII,Jaipur,2009,63000,1.25,16
Maruti Alto K10 2010-2014 VXI,Kochi,2014,36967,3.64,11
Toyota Fortuner 4x2 Manual,Jaipur,2016,73053,20.0,9
Mahindra Thar CRDe AC,Coimbatore,2019,16392,10.36,6
Toyota Etios G,Jaipur,2013,67000,4.05,12
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Mumbai,2015,48600,48.5,10
Renault Duster 110PS Diesel RxZ,Bangalore,2014,70000,8.25,11
Maruti Swift VDI,Pune,2014,84000,5.25,11
Volkswagen Vento Magnific 1.6 Comfortline,Mumbai,2013,49106,4.4,12
Skoda Superb L&K 2.0 TDI AT,Mumbai,2017,35000,25.75,8
BMW 3 Series 330d Convertible,Kochi,2014,51240,29.52,11
Maruti Wagon R VXI BS IV,Kolkata,2011,37000,2.1,14
Renault KWID RXT,Kochi,2017,32587,3.71,8
Ford Endeavour 4x2 XLT Limited Edition,Pune,2009,180000,7.5,16
Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,21248,9.44,8
Mercedes-Benz E-Class 200 Kompressor Elegance,Delhi,2014,40000,24.0,11
Mercedes-Benz C-Class Progressive C 220d,Ahmedabad,2019,4000,35.0,6
Audi A4 2.0 TDI Celebration Edition,Delhi,2011,57000,9.75,14
Hyundai Grand i10 Asta,Kolkata,2014,37000,3.45,11
Mitsubishi Pajero Sport 4X4,Jaipur,2014,70000,11.85,11
Mercedes-Benz New C-Class C 250 CDI Avantgarde,Coimbatore,2012,92469,16.14,13
Maruti Alto K10 VXI AGS,Ahmedabad,2017,20000,4.0,8
Hyundai i20 Sportz 1.2,Delhi,2015,42000,5.8,10
Maruti Swift Dzire VDI,Kolkata,2014,28000,4.65,11
Mercedes-Benz R-Class R350 4Matic Long,Pune,2010,93000,15.0,15
Ford EcoSport 1.5 Ti VCT AT Titanium,Mumbai,2015,23000,6.8,10
Honda City i DTEC VX Option,Bangalore,2016,36000,10.25,9
Maruti Alto K10 2010-2014 VXI,Chennai,2014,52000,2.7,11
Maruti Ertiga ZDI,Hyderabad,2015,59245,8.5,10
Hyundai i20 Diesel Asta Option,Pune,2018,31000,7.75,7
Tata Indigo CS eGLX BS IV,Pune,2015,83000,2.7,10
Maruti Alto Std,Hyderabad,2004,81500,1.3,21
Hyundai Creta 1.6 SX,Hyderabad,2018,9900,13.2,7
Maruti Wagon R LX,Pune,2004,94000,1.0,21
Toyota Etios V,Kochi,2017,27100,6.37,8
Toyota Etios V,Kolkata,2015,12000,4.5,10
Renault Duster 110PS Diesel RXZ Optional with Nav,Mumbai,2013,29000,6.5,12
Maruti Swift Dzire Vdi BSIV,Mumbai,2013,65000,4.99,12
Mercedes-Benz GLC 220,Coimbatore,2017,50794,43.3,8
Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,59000,6.5,11
Maruti Ciaz 1.4 AT Alpha,Hyderabad,2017,15234,9.95,8
Ford Ecosport 1.5 DV5 MT Titanium,Mumbai,2015,44000,7.35,10
Tata Zest Quadrajet 1.3 75PS XE,Hyderabad,2016,125000,4.6,9
