Name,Location,Year,Kilometers_Driven,Price,Car_Age
Volkswagen Vento Petrol Highline AT,Mumbai,2011,45000,3.35,14
Hyundai Verna 1.6 SX VTVT AT,Mumbai,2014,48656,5.5,11
Hyundai Verna CRDi 1.6 AT SX Plus,Bangalore,2012,79000,5.25,13
Audi A4 2.0 TDI Multitronic,Bangalore,2012,88000,16.25,13
Maruti SX4 Vxi BSIV,Delhi,2009,92000,2.7,16
Maruti Swift LXI BSIV,Coimbatore,2008,50121,3.41,17
Hyundai Grand i10 CRDi Magna,Hyderabad,2014,79000,4.15,11
Volkswagen Polo 1.5 TDI Highline,Hyderabad,2014,46000,5.9,11
Mercedes-Benz E-Class 230,Pune,2012,100000,11.5,13
Maruti Ertiga VDI,Pune,2014,71899,7.25,11
Mahindra Scorpio SLE BSIV,Bangalore,2013,70359,7.65,12
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,Chennai,2011,200000,9.0,14
Ford Figo Diesel ZXI,Chennai,2011,56500,2.9,14
Nissan Terrano XL Plus 85 PS,Kolkata,2014,40000,5.75,11
Force One LX 4x4,Kolkata,2014,41000,8.0,11
Skoda Rapid 1.5 TDI Elegance,Mumbai,2013,23000,4.95,12
Ford Figo Diesel Titanium,Chennai,2012,82000,2.95,13
Mahindra XUV500 W8 2WD,Mumbai,2012,48000,6.5,13
Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,Chennai,2011,110000,8.0,14
Tata New Safari DICOR 2.2 VX 4x4,Chennai,2009,120000,3.0,16
BMW 3 Series 330d Convertible,Mumbai,2013,49000,29.0,12
Volkswagen Polo 1.2 MPI Highline,Kolkata,2014,22000,4.11,11
Maruti Ertiga ZDI,Mumbai,2013,75000,6.55,12
Honda City 1.5 S MT,Mumbai,2014,57000,5.48,11
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Kochi,2013,76718,6.51,12
Mahindra XUV500 W8 2WD,Hyderabad,2013,140000,9.0,12
Toyota Corolla Altis VL,Mumbai,2008,110000,2.75,17
BMW 3 Series 320d,Bangalore,2012,73000,12.5,13
Hyundai i20 Asta Optional with Sunroof 1.2,Kochi,2013,62132,4.57,12
Honda City 1.5 S AT,Mumbai,2013,51000,4.5,12
Hyundai i10 Era 1.1,Kolkata,2008,55410,1.65,17
Hyundai Verna 1.6 SX CRDi (O),Chennai,2012,45000,6.25,13
Chevrolet Sail 1.2 LS,Jaipur,2013,48000,3.25,12
Audi Q5 2.0 TDI,Hyderabad,2013,72000,29.0,12
Honda City 1.5 V MT Exclusive,Kochi,2013,50266,5.53,12
Audi Q7 3.0 TDI Quattro Premium Plus,Bangalore,2014,45000,37.9,11
Hyundai i10 Magna 1.2,Delhi,2010,62000,2.4,15
Hyundai i20 1.2 Asta,Chennai,2014,41681,4.55,11
Maruti Swift Dzire 1.2 Vxi BSIV,Delhi,2011,69313,2.65,14
BMW 5 Series 2010-2013 530d,Coimbatore,2012,40471,25.72,13
Maruti Swift VDI,Ahmedabad,2013,60000,4.15,12
Hyundai Verna XXi ABS (Petrol),Bangalore,2008,38000,2.6,17
BMW 3 Series 320d Highline,Mumbai,2008,66000,7.25,17
Mercedes-Benz New C-Class C 250 CDI Elegance,Hyderabad,2011,57000,17.25,14
Hyundai Elantra 1.6 SX,Pune,2013,170000,7.5,12
Maruti Ritz ZDi,Hyderabad,2014,60000,4.35,11
Honda City i DTEC V,Kolkata,2014,56002,6.1,11
Toyota Etios Cross 1.4L VD,Jaipur,2014,62322,4.9,11
Hyundai i20 1.4 CRDi Magna,Kolkata,2013,60000,2.95,12
Audi A4 2.0 TDI,Kochi,2014,55730,15.21,11
Hyundai i20 Asta,Mumbai,2009,28000,2.65,16
Hyundai Santa Fe 4X4,Ahmedabad,2012,58200,7.5,13
Honda City 1.5 GXI,Bangalore,2002,53000,1.85,23
Tata Indica V2 DL BSIII,Hyderabad,2004,200000,0.85,21
Volkswagen Vento Petrol Highline,Mumbai,2011,55893,3.35,14
Volkswagen Vento 1.6 Comfortline,Kolkata,2014,38000,3.49,11
Maruti Ertiga ZXI,Mumbai,2012,25000,5.15,13
Mercedes-Benz M-Class ML 350 CDI Corporate,Mumbai,2011,100000,14.41,14
Volkswagen Polo 1.2 MPI Highline,Mumbai,2014,13710,4.75,11
BMW 3 Series 320d Corporate Edition,Chennai,2008,89000,6.3,17
Honda City ZX VTEC,Jaipur,2006,100173,2.4,19
Mitsubishi Cedia Sports,Pune,2009,97000,3.0,16
Hyundai i10 Magna,Kochi,2012,37333,3.22,13
BMW Z4 2009-2013 35i,Delhi,2011,25000,30.0,14
Hyundai i10 Sportz 1.2,Pune,2010,72400,2.3,15
Mini Cooper S Carbon Edition,Delhi,2012,18000,22.0,13
Honda Brio V MT,Pune,2012,65167,3.28,13
Maruti Swift Dzire ZDi,Coimbatore,2013,38995,6.46,12
Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2012,60000,4.0,13
BMW X1 sDrive20d,Delhi,2011,72000,11.0,14
Mercedes-Benz M-Class ML 350 CDI Corporate,Bangalore,2011,54000,21.99,14
Maruti Wagon R LX BSIII,Mumbai,2007,50000,1.1,18
Maruti Dzire VXI,Pune,2013,74000,4.5,12
Chevrolet Aveo U-VA 1.2 LT,Pune,2009,75000,1.0,16
Land Rover Freelander 2 TD4 SE,Hyderabad,2012,139000,16.75,13
Mahindra Scorpio SLE BSIV,Delhi,2012,76777,4.88,13
Honda Accord 2001-2003 2.0 AT,Bangalore,2010,83000,6.5,15
Maruti Eeco 7 Seater Standard,Mumbai,2014,34670,2.9,11
Maruti Swift Dzire VXi,Hyderabad,2012,50000,3.0,13
Honda City ZX GXi,Mumbai,2007,75000,1.49,18
Hyundai i10 Sportz 1.2 AT,Pune,2013,54534,3.65,12
Maruti Ertiga VDI,Pune,2012,63001,6.11,13
Maruti Swift Dzire VXI,Bangalore,2012,69242,4.69,13
Maruti Ritz LXi,Kochi,2011,33292,3.19,14
Hyundai i20 Sportz AT 1.4,Pune,2012,55000,3.75,13
Honda City 1.5 E MT,Chennai,2011,80000,3.85,14
Honda Civic 2006-2010 1.8 S AT,Pune,2008,152633,3.0,17
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Hyderabad,2013,63716,23.0,12
BMW X1 sDrive 20d Exclusive,Chennai,2012,115000,10.0,13
Hyundai i10 Magna,Delhi,2013,63265,2.95,12
Volkswagen Polo Petrol Highline 1.2L,Pune,2010,79000,2.44,15
Honda Civic 2006-2010 1.8 S MT,Hyderabad,2008,69972,3.8,17
Honda City ZX GXi,Kolkata,2008,69000,2.7,17
Renault Duster 110PS Diesel RxL,Mumbai,2014,58003,5.75,11
Maruti A-Star AT VXI,Hyderabad,2013,56500,3.45,12
Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2014,29063,25.75,11
Renault Pulse Petrol RxZ,Coimbatore,2014,31897,4.69,11
BMW 3 Series 320d,Mumbai,2009,52100,7.5,16
Honda City 1.5 S MT,Kolkata,2009,31423,1.99,16
Maruti Swift VDI,Chennai,2014,75180,5.25,11
Renault Duster 110PS Diesel RxZ Plus,Mumbai,2013,75000,5.4,12
Volkswagen Polo 1.2 MPI Comfortline,Mumbai,2014,15000,3.9,11
BMW 5 Series 2013-2017 520d Luxury Line,Pune,2014,32000,30.5,11
Mercedes-Benz M-Class ML 350 4Matic,Ahmedabad,2012,66000,23.0,13
Maruti Swift Dzire LXi,Hyderabad,2009,71346,3.8,16
Hyundai i20 1.2 Sportz,Hyderabad,2010,85155,3.55,15
Tata Indigo LX BSII,Hyderabad,2005,92000,1.1,20
Tata Zest Revotron 1.2T XM,Mumbai,2014,36000,3.7,11
Honda Accord 2.4 AT,Mumbai,2008,95000,2.85,17
Honda Amaze S i-Dtech,Jaipur,2014,76414,4.95,11
Mahindra XUV500 W8 2WD,Kochi,2012,82103,6.2,13
BMW X3 xDrive 20d Expedition,Pune,2013,98000,17.5,12
Hyundai Grand i10 1.2 Kappa Magna,Pune,2010,45252,2.25,15
Mini Cooper S Carbon Edition,Mumbai,2013,52000,25.0,12
Skoda Laura L n K 1.9 PD AT,Mumbai,2011,68000,4.8,14
Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2014,69000,5.45,11
Honda Amaze S i-Dtech,Kolkata,2013,46992,3.75,12
BMW 5 Series 2003-2012 520d,Pune,2010,170000,12.0,15
Audi Q7 3.0 TDI Quattro Premium Plus,Delhi,2014,58000,32.0,11
Nissan Micra Diesel XV,Kolkata,2011,39010,2.6,14
Mercedes-Benz New C-Class C250 Avantgarde,Chennai,2011,60000,16.0,14
Land Rover Range Rover 2.2L Pure,Delhi,2014,38999,32.5,11
Mercedes-Benz R-Class R350 4Matic Long,Kochi,2014,45710,23.68,11
Land Rover Range Rover Vogue SE 4.4 SDV8,Coimbatore,2013,75995,65.81,12
Renault Duster 110PS Diesel RxZ,Kolkata,2013,57000,4.99,12
Hyundai Verna 1.6 SX,Chennai,2013,85350,5.7,12
Maruti Swift VDI BSIV,Hyderabad,2014,108000,5.5,11
Tata Indica V2 DLS,Hyderabad,2013,62188,2.95,12
Audi A4 2.0 TDI,Kolkata,2009,46000,9.95,16
Volkswagen Vento Diesel Highline,Bangalore,2012,65000,5.5,13
Maruti Zen LX,Chennai,2002,99024,0.95,23
Honda City i DTEC VX,Chennai,2014,71000,6.2,11
Toyota Fortuner 4x2 4 Speed AT,Chennai,2012,97000,16.75,13
Ford Figo Diesel ZXI,Kolkata,2012,110438,3.5,13
Nissan Sunny XL CVT,Hyderabad,2014,32000,7.99,11
Skoda Octavia Ambiente 1.9 TDI MT,Coimbatore,2011,75378,3.59,14
Chevrolet Beat Diesel LT,Chennai,2012,82697,1.9,13
Toyota Camry W2 (AT),Chennai,2009,135000,4.7,16
Renault Duster 110PS Diesel RxZ,Chennai,2012,149000,7.25,13
Tata Zest Revotron 1.2T XMS,Pune,2014,23500,3.9,11
Hyundai i20 1.2 Magna,Coimbatore,2013,56127,5.15,12
Honda City 1.5 S MT,Kolkata,2009,42000,2.3,16
Hyundai Accent GLE,Pune,2001,130000,0.75,24
Hyundai Verna Xi (Petrol),Kochi,2009,137148,1.85,16
Ford Figo Petrol ZXI,Kolkata,2010,114703,1.8,15
Honda Amaze S i-Dtech,Kochi,2014,97439,4.41,11
Maruti Wagon R LX BSII,Chennai,2006,40000,2.0,19
Mercedes-Benz E-Class Facelift,Bangalore,2014,28000,31.75,11
Mercedes-Benz S Class 2005 2013 S 350 CDI,Hyderabad,2010,37000,21.0,15
Maruti Swift Dzire LDi,Ahmedabad,2010,83000,2.75,15
Toyota Corolla H2,Coimbatore,2005,79012,2.64,20
Toyota Fortuner 4x2 Manual,Delhi,2014,117000,15.5,11
Maruti Zen Estilo 1.1 LX BSIII,Mumbai,2010,23000,1.9,15
Tata Nano CX,Kochi,2014,59508,1.26,11
Hyundai i20 Magna,Chennai,2009,69000,2.4,16
BMW 3 Series 320d,Bangalore,2010,58000,11.5,15
Mahindra XUV500 W6 2WD,Jaipur,2014,88511,8.25,11
Volkswagen Vento IPL II Petrol Trendline,Pune,2011,66000,2.75,14
Skoda Fabia 1.2 MPI Classic,Delhi,2009,65000,1.4,16
Ford Figo Diesel EXI,Chennai,2011,76000,2.4,14
Volkswagen Vento IPL II Petrol Highline AT,Pune,2013,23627,4.75,12
Chevrolet Cruze LTZ AT,Hyderabad,2011,78203,5.5,14
Maruti Celerio VXI,Delhi,2014,48000,3.25,11
Audi A4 2.0 TDI,Kolkata,2009,46000,8.5,16
Renault Fluence Diesel E4,Pune,2013,57000,4.61,12
Tata Indigo LX,Ahmedabad,2012,50123,1.9,13
Hyundai i10 Sportz,Kochi,2012,57184,3.09,13
BMW 7 Series 730Ld Sedan,Mumbai,2007,75000,9.5,18
Maruti Ritz VDi,Hyderabad,2011,127887,2.95,14
Mahindra Scorpio 2.6 SLX CRDe,Hyderabad,2006,92000,3.45,19
Hyundai i10 Era,Hyderabad,2011,60634,3.3,14
Tata Safari Storme 2012-2015 VX,Hyderabad,2014,90000,8.0,11
Honda Civic 2006-2010 1.8 V MT,Kolkata,2009,59000,2.71,16
Maruti Zen Estilo LXI BSIII,Hyderabad,2012,59293,2.7,13
Maruti Swift Dzire VDI,Mumbai,2012,80753,4.5,13
Maruti Swift VDI,Pune,2014,103000,5.25,11
Hyundai Grand i10 Asta,Kolkata,2014,41000,3.14,11
Tata Indigo CS eGLX BS IV,Jaipur,2012,30000,2.3,13
Ford Figo Diesel Titanium,Hyderabad,2014,74624,5.65,11
Mahindra Scorpio 2.6 SLX CRDe,Bangalore,2005,90000,2.6,20
Honda City 1.5 V MT,Chennai,2009,122000,3.5,16
Maruti Swift Dzire VDi,Jaipur,2012,72000,4.25,13
Bentley Continental Flying Spur,Hyderabad,2006,48000,59.0,19
Maruti Ertiga VDI,Pune,2013,43486,6.6,12
Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2007,199000,5.2,18
Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,Chennai,2010,34000,10.0,15
Hyundai i10 Magna 1.2,Delhi,2012,62000,2.5,13
Land Rover Freelander 2 SE,Kochi,2014,59885,20.11,11
Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2011,144471,7.8,14
Hyundai i20 1.2 Magna,Coimbatore,2011,63991,3.61,14
Honda Amaze E i-Dtech,Delhi,2013,45000,3.3,12
Toyota Fortuner 3.0 Diesel,Bangalore,2013,100000,17.75,12
Chevrolet Beat Diesel LT,Chennai,2012,81000,2.5,13
Land Rover Range Rover Sport SE,Delhi,2014,47000,64.75,11
Volkswagen Vento Sport 1.2 TSI AT,Mumbai,2014,34987,5.95,11
Ford Figo Diesel Titanium,Bangalore,2012,32510,3.75,13
BMW 5 Series 2013-2017 530d M Sport,Pune,2014,88000,27.0,11
Mitsubishi Pajero 2.8 SFX 7Str,Pune,2012,116000,9.95,13
Renault Duster 85PS Diesel RxL Option,Jaipur,2013,156000,4.2,12
Maruti Ritz VXI,Delhi,2010,75319,2.0,15
Hyundai Grand i10 Sportz,Kolkata,2013,28000,3.25,12
Audi A4 3.0 TDI Quattro,Bangalore,2014,30000,24.5,11
Honda Jazz S,Delhi,2011,69768,2.9,14
Hyundai Verna SX CRDi AT,Bangalore,2012,97000,6.5,13
Volkswagen Vento 2013-2015 1.6 Comfortline,Kolkata,2014,17000,4.25,11
Honda CR-V Petrol 2WD,Chennai,2004,135000,3.0,21
Renault Duster 110PS Diesel RxZ AWD,Chennai,2012,80000,6.75,13
Hyundai i20 Asta 1.2,Bangalore,2014,31045,5.65,11
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,2013,58000,7.5,12
Hyundai Verna 1.6 SX VTVT,Mumbai,2014,9200,5.75,11
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2012,55339,2.65,13
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,55476,2.49,14
Maruti SX4 Vxi BSIII,Pune,2007,68553,1.5,18
Renault Duster 110PS Diesel RxZ Plus,Hyderabad,2013,42000,8.0,12
Volvo XC60 D4 SUMMUM,Kochi,2014,93144,17.15,11
Maruti Celerio VXI AT,Hyderabad,2014,24300,4.55,11
Audi Q5 2008-2012 2.0 TDI,Kochi,2013,12467,25.64,12
BMW X1 sDrive 20d Sportline,Kolkata,2013,56683,13.5,12
Ford Figo Petrol ZXI,Bangalore,2013,38000,3.55,12
Hyundai Verna 1.6 i ABS,Pune,2007,80000,1.95,18
Honda Civic 2006-2010 1.8 S MT,Pune,2006,125000,2.3,19
Toyota Fortuner 4x4 MT,Chennai,2013,123000,15.0,12
Hyundai i10 Sportz,Chennai,2012,70000,3.15,13
Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,87982,5.0,13
BMW 5 Series 2013-2017 520d Luxury Line,Jaipur,2013,40714,24.75,12
Chevrolet Optra Magnum 2.0 LT,Pune,2008,83000,2.6,17
Hyundai i10 Asta,Ahmedabad,2011,86000,3.75,14
Skoda Laura Ambiente,Ahmedabad,2009,60002,4.85,16
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Jaipur,2013,60000,27.0,12
Honda Amaze SX i-DTEC,Kolkata,2014,84677,3.0,11
Porsche Panamera 2010 2013 Diesel,Delhi,2013,36400,72.0,12
Nissan Sunny XV D,Chennai,2012,70000,4.0,13
Honda Accord 2.4 Inspire M/T,Pune,2009,79000,3.1,16
Maruti Wagon R LX BSII,Delhi,2006,86000,1.0,19
Maruti Swift Dzire Tour LDI,Kolkata,2013,160000,2.5,12
Audi Q5 2008-2012 2.0 TFSI Quattro,Kochi,2011,59967,18.0,14
Hyundai i10 Era 1.1 iTech SE,Kochi,2012,65727,2.97,13
Hyundai Verna 1.6 VTVT,Pune,2013,70000,4.75,12
Hyundai i20 1.4 Asta Optional With Sunroof,Bangalore,2010,77332,3.65,15
Toyota Fortuner 4x2 4 Speed AT,Pune,2012,125000,13.5,13
Hyundai i10 Sportz,Pune,2013,54500,2.95,12
Honda CR-V 2.0 AT,Jaipur,2014,112827,10.5,11
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,2010,118000,8.75,15
Honda City 1.5 V MT,Kolkata,2010,60000,2.7,15
Hyundai Verna VTVT 1.6 AT SX Plus,Mumbai,2012,75059,4.25,13
Skoda Superb Elegance 1.8 TSI AT,Delhi,2011,78000,4.5,14
Nissan Sunny 2011-2014 Diesel XV,Kolkata,2012,47000,4.0,13
Honda City 1.5 V MT Exclusive,Delhi,2012,42000,4.75,13
Chevrolet Optra 1.6 LT Royale,Kochi,2013,55176,3.47,12
Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,24000,2.95,12
Ford Endeavour 3.0L 4X4 AT,Kochi,2012,45840,8.41,13
Maruti Baleno LXI,Pune,2006,155000,0.85,19
Maruti Wagon R LX,Pune,2003,125000,0.8,22
Volkswagen Polo 1.5 TDI Highline,Coimbatore,2014,52951,5.65,11
Hyundai Verna 1.6 SX VTVT (O),Kolkata,2013,49000,4.5,12
Nissan Sunny 2011-2014 Diesel XL,Jaipur,2013,120005,4.0,12
Skoda Rapid Ultima 1.6 MPI Ambition Plus,Bangalore,2013,66700,4.0,12
Toyota Fortuner 4x4 MT,Jaipur,2014,122000,16.0,11
Hyundai i20 Magna Optional 1.2,Kochi,2014,42315,4.79,11
Maruti 800 Std,Jaipur,2002,75000,0.51,23
Ford Ikon 1.3 Flair,Pune,2006,85000,0.69,19
Honda City 1.5 V MT Sunroof,Kolkata,2014,40000,6.49,11
Hyundai Verna CRDi,Chennai,2009,64514,2.9,16
Maruti Wagon R LXI,Ahmedabad,2008,60123,1.95,17
Ford Fiesta 1.4 Duratorq ZXI,Hyderabad,2007,68000,1.99,18
Hyundai Verna SX CRDi AT,Hyderabad,2014,65000,8.99,11
Toyota Etios VD SP,Kolkata,2014,45155,6.5,11
Chevrolet Beat Diesel LS,Kolkata,2013,26300,2.8,12
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,66000,2.49,14
Honda City V MT,Ahmedabad,2011,46000,4.15,14
Ford Ecosport 1.5 Ti VCT MT Titanium,Bangalore,2013,58000,7.5,12
Maruti Ritz VDi,Pune,2013,77000,3.65,12
Mercedes-Benz E-Class 280 CDI,Chennai,2007,70000,11.0,18
Maruti Ritz VDi,Kolkata,2012,97000,3.0,13
Chevrolet Beat Diesel LT,Chennai,2012,75300,2.25,13
Maruti SX4 Vxi BSIV,Kochi,2010,69918,2.83,15
Mitsubishi Pajero Sport Anniversary Edition,Kolkata,2014,39163,14.7,11
Mercedes-Benz S Class 2005 2013 S 300 L,Pune,2013,80000,25.0,12
Honda City i-VTEC VX,Ahmedabad,2012,34000,5.75,13
Ford Fiesta Classic 1.4 Duratorq CLXI,Kochi,2012,79985,3.16,13
Audi A4 2.0 TDI,Bangalore,2014,37600,22.5,11
BMW 3 Series 320i Sedan,Kochi,2010,70749,9.86,15
BMW 7 Series 730Ld,Chennai,2013,38000,45.0,12
Chevrolet Aveo 1.4 LS,Kolkata,2007,42000,0.75,18
Maruti Alto LXi,Kolkata,2007,18700,1.25,18
Hyundai i10 Sportz 1.2 AT,Mumbai,2010,57000,2.5,15
Maruti Zen LX,Jaipur,1998,95150,0.53,27
Ford Figo Diesel Titanium,Hyderabad,2012,73500,2.6,13
Hyundai Accent GLE,Hyderabad,2008,62364,2.3,17
Hyundai Verna 1.6 SX CRDi (O),Pune,2012,89000,6.0,13
Maruti Swift ZDi,Ahmedabad,2013,58653,4.4,12
Mercedes-Benz B Class B180,Delhi,2013,30000,11.0,12
Chevrolet Cruze LTZ,Coimbatore,2014,64042,5.7,11
Skoda Laura Ambiente 2.0 TDI CR AT,Chennai,2013,120000,6.95,12
Mahindra Scorpio VLX 2WD BSIV,Hyderabad,2014,90000,7.9,11
Mercedes-Benz E-Class 2009-2013 E350 Petrol,Kolkata,2009,43600,10.24,16
Skoda Superb Elegance 1.8 TSI AT,Pune,2010,71473,5.35,15
Honda Brio VX AT,Mumbai,2014,39000,3.49,11
Hyundai i10 Magna 1.2,Hyderabad,2009,84045,2.85,16
Honda City i VTEC SV,Mumbai,2014,57004,5.35,11
Ford Figo Petrol ZXI,Coimbatore,2012,75464,3.62,13
Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2006,142000,6.25,19
Mahindra Verito 1.5 D6 BSIV,Kochi,2012,118683,3.19,13
Tata New Safari EX 4x2,Jaipur,2011,80000,5.5,14
Maruti Swift Dzire VDi,Hyderabad,2014,76126,6.6,11
Audi A6 2011-2015 2.0 TDI Premium Plus,Pune,2013,85000,21.0,12
Chevrolet Cruze LTZ AT,Hyderabad,2013,57352,6.5,12
Hyundai Santro Xing GLS,Mumbai,2009,42000,1.45,16
Nissan Terrano XL Plus 85 PS,Jaipur,2014,60000,6.0,11
Hyundai Grand i10 CRDi Sportz,Delhi,2014,65000,3.99,11
Hyundai i10 Sportz 1.1L,Pune,2013,84000,2.95,12
Volvo S60 D4 Momentum,Hyderabad,2014,51000,21.5,11
Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,78000,2.3,14
Honda Brio 1.2 S Option MT,Delhi,2012,40315,2.75,13
Mahindra Scorpio VLX 2WD AIRBAG BSIV,Jaipur,2011,83000,6.71,14
Mercedes-Benz B Class B180,Delhi,2013,32000,11.0,12
Maruti SX4 Vxi BSIV,Delhi,2011,52000,2.6,14
Hyundai Getz GLE,Hyderabad,2007,58307,1.95,18
BMW 6 Series Gran Coupe,Mumbai,2013,30000,45.0,12
Audi A4 2.0 TDI 177 Bhp Premium Plus,Chennai,2014,40000,22.0,11
Volkswagen Vento Konekt Diesel Highline,Chennai,2013,55000,6.1,12
Hyundai i10 Sportz,Mumbai,2011,39000,2.6,14
Lamborghini Gallardo Coupe,Delhi,2011,6500,120.0,14
Jaguar XF 3.0 Litre S Premium Luxury,Hyderabad,2012,35000,29.0,13
Maruti Swift Dzire VXi,Pune,2010,49900,3.3,15
Tata Indica Vista Quadrajet VX,Hyderabad,2013,99500,3.05,12
Hyundai i20 Asta 1.4 CRDi,Kolkata,2012,33249,3.25,13
Hyundai Xcent 1.2 Kappa S Option,Delhi,2014,52000,3.75,11
Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,112000,8.5,14
Honda City 1.5 S AT,Ahmedabad,2009,72000,3.2,16
Hyundai i10 Sportz 1.2,Hyderabad,2011,84912,3.5,14
Honda Amaze VX Petrol,Mumbai,2014,21000,4.75,11
Hyundai i10 Magna 1.2,Kolkata,2012,29000,2.35,13
Renault Pulse RxL,Hyderabad,2014,48425,3.4,11
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Hyderabad,2012,210000,9.0,13
Toyota Corolla Altis G,Delhi,2013,64000,5.2,12
Hyundai Verna CRDi,Chennai,2006,200000,1.85,19
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Chennai,2013,100000,38.0,12
Renault Duster 85PS Diesel RxL Optional,Kochi,2013,69140,5.11,12
Maruti A-Star AT VXI,Mumbai,2012,32910,2.5,13
Skoda Superb 1.8 TSI,Pune,2010,35102,5.5,15
Renault Duster 85PS Diesel RxL,Hyderabad,2013,74911,6.0,12
Nissan Sunny 2011-2014 XL,Jaipur,2011,41000,3.0,14
Honda Civic 2006-2010 1.8 V MT,Coimbatore,2009,56927,4.41,16
Honda Brio EX MT,Kolkata,2014,50000,2.5,11
Maruti Swift ZXI ABS,Coimbatore,2012,78212,5.35,13
Hyundai i20 Magna Optional 1.4 CRDi,Delhi,2013,64500,3.65,12
Skoda Superb Elegance 2.0 TDI CR AT,Delhi,2014,51000,13.0,11
Maruti Wagon R LXI BSII,Delhi,2012,52000,2.45,13
Toyota Innova 2.5 G (Diesel) 8 Seater,Jaipur,2013,250000,7.9,12
Ford Ecosport 1.5 DV5 MT Ambiente,Hyderabad,2014,56549,7.2,11
Volkswagen Polo Diesel Comfortline 1.2L,Bangalore,2012,78500,3.65,13
Ford Ikon 1.3 Flair,Chennai,2007,90000,1.4,18
Ford Endeavour XLT TDCi 4X2,Chennai,2007,155000,5.5,18
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Kochi,2011,42408,10.48,14
Maruti Esteem Vxi - BSIII,Ahmedabad,2005,81000,0.75,20
Tata Indigo XL Grand Petrol,Pune,2008,52000,1.3,17
BMW 5 Series 525d Sedan,Mumbai,2013,35000,21.0,12
Hyundai Santro Xing GL Plus,Delhi,2013,60000,2.3,12
Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,2008,192000,6.85,17
Maruti Zen Estilo LXI BSIII,Jaipur,2009,63000,1.25,16
Maruti Alto K10 2010-2014 VXI,Kochi,2014,36967,3.64,11
Toyota Etios G,Jaipur,2013,67000,4.05,12
Renault Duster 110PS Diesel RxZ,Bangalore,2014,70000,8.25,11
Maruti Swift VDI,Pune,2014,84000,5.25,11
Volkswagen Vento Magnific 1.6 Comfortline,Mumbai,2013,49106,4.4,12
BMW 3 Series 330d Convertible,Kochi,2014,51240,29.52,11
Maruti Wagon R VXI BS IV,Kolkata,2011,37000,2.1,14
Ford Endeavour 4x2 XLT Limited Edition,Pune,2009,180000,7.5,16
Mercedes-Benz E-Class 200 Kompressor Elegance,Delhi,2014,40000,24.0,11
Audi A4 2.0 TDI Celebration Edition,Delhi,2011,57000,9.75,14
Hyundai Grand i10 Asta,Kolkata,2014,37000,3.45,11
Mitsubishi Pajero Sport 4X4,Jaipur,2014,70000,11.85,11
Mercedes-Benz New C-Class C 250 CDI Avantgarde,Coimbatore,2012,92469,16.14,13
Maruti Swift Dzire VDI,Kolkata,2014,28000,4.65,11
Mercedes-Benz R-Class R350 4Matic Long,Pune,2010,93000,15.0,15
Maruti Alto K10 2010-2014 VXI,Chennai,2014,52000,2.7,11
Maruti Alto Std,Hyderabad,2004,81500,1.3,21
Maruti Wagon R LX,Pune,2004,94000,1.0,21
Renault Duster 110PS Diesel RXZ Optional with Nav,Mumbai,2013,29000,6.5,12
Maruti Swift Dzire Vdi BSIV,Mumbai,2013,65000,4.99,12
Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,59000,6.5,11
Ford Endeavour 3.0L 4X4 AT,Chennai,2011,100000,8.5,14
Nissan X-Trail SLX MT,Pune,2011,98000,8.0,14
Chevrolet Aveo U-VA 1.2 LS,Pune,2007,81000,1.3,18
Skoda Rapid 1.6 TDI Ambition,Chennai,2012,55000,5.9,13
Mahindra XUV500 W8 4WD,Bangalore,2013,52910,9.5,12
Maruti Swift Dzire ZDi,Chennai,2010,100000,4.5,15
Skoda Octavia Elegance 1.9 TDI,Hyderabad,2003,132000,2.25,22
Chevrolet Enjoy Petrol LS 7 Seater,Mumbai,2014,18000,3.35,11
Hyundai Accent GLE,Kolkata,2005,50000,0.7,20
